id,created_at,lead_id,sustatus_id,hostel_id,cityid
13738,01-04-2023 05:30,1529,10,3106,11
13739,02-04-2023 21:40,1529,11,3106,11
13740,04-04-2023 04:58,1529,12,3106,11
13741,06-04-2023 00:54,1529,13,3106,11
13742,07-04-2023 22:03,1529,14,3106,11
13755,02-03-2023 03:48,1530,1,NULL,11
13756,02-03-2023 13:52,1530,2,NULL,11
13757,04-03-2023 07:43,1530,3,NULL,11
13781,05-03-2023 22:10,1531,1,NULL,0
13807,03-03-2023 18:33,1532,1,NULL,11
13808,03-03-2023 20:08,1532,2,NULL,11
13809,04-03-2023 11:33,1532,3,NULL,11
13810,05-03-2023 09:22,1532,4,NULL,11
13811,06-03-2023 22:51,1532,5,3101,11
13833,18-03-2023 01:40,1533,1,NULL,14
13834,18-03-2023 10:04,1533,2,NULL,14
13835,19-03-2023 20:40,1533,3,NULL,14
13836,20-03-2023 19:38,1533,4,NULL,14
13837,22-03-2023 18:21,1533,5,3122,14
13838,24-03-2023 11:17,1533,6,3122,14
13859,30-03-2023 00:25,1534,1,NULL,11
13860,30-03-2023 21:52,1534,2,NULL,11
13861,31-03-2023 07:38,1534,3,NULL,11
13862,01-04-2023 03:49,1534,4,NULL,11
13863,01-04-2023 22:19,1534,5,3101,11
13864,02-04-2023 00:45,1534,6,3101,11
13865,03-04-2023 05:45,1534,7,3101,11
13866,03-04-2023 09:17,1534,8,3101,11
13867,04-04-2023 17:46,1534,9,3101,11
13868,06-04-2023 03:58,1534,10,3101,11
13869,07-04-2023 04:30,1534,11,3101,11
13870,07-04-2023 07:21,1534,12,3101,11
13871,08-04-2023 17:50,1534,13,3101,11
13872,09-04-2023 23:45,1534,14,3101,11
13873,10-04-2023 19:35,1534,15,3101,11
13874,10-04-2023 21:08,1534,16,3101,11
13875,12-04-2023 02:08,1534,17,3101,11
13876,12-04-2023 22:19,1534,18,3101,11
13877,14-04-2023 12:11,1534,19,3101,11
13878,16-04-2023 01:14,1534,20,3101,11
13879,17-04-2023 16:24,1534,21,3101,11
13885,02-03-2023 16:12,1535,1,NULL,13
13886,03-03-2023 03:30,1535,2,NULL,13
13887,03-03-2023 18:45,1535,3,NULL,13
13888,04-03-2023 13:09,1535,4,NULL,13
13889,06-03-2023 07:53,1535,5,3113,13
13890,07-03-2023 16:22,1535,6,3113,13
13891,07-03-2023 18:28,1535,7,3113,13
13892,09-03-2023 04:45,1535,8,3113,13
13893,09-03-2023 08:03,1535,9,3113,13
13894,09-03-2023 10:07,1535,10,3113,13
13895,09-03-2023 17:12,1535,11,3113,13
13896,11-03-2023 00:32,1535,12,3113,13
13911,18-03-2023 21:13,1536,1,NULL,17
13912,18-03-2023 22:08,1536,2,NULL,17
13913,20-03-2023 11:24,1536,3,NULL,17
13914,21-03-2023 12:22,1536,4,NULL,17
13915,22-03-2023 16:20,1536,5,3132,17
13916,24-03-2023 12:43,1536,6,3132,17
13917,24-03-2023 15:48,1536,7,3132,17
13918,25-03-2023 18:18,1536,8,3132,17
13919,26-03-2023 10:42,1536,9,3132,17
13920,28-03-2023 07:17,1536,10,3132,17
13921,28-03-2023 15:01,1536,11,3132,17
13922,30-03-2023 10:21,1536,12,3132,17
13923,31-03-2023 07:20,1536,13,3132,17
13924,02-04-2023 07:19,1536,14,3132,17
13925,03-04-2023 04:22,1536,15,3132,17
13926,03-04-2023 15:38,1536,16,3132,17
13927,03-04-2023 21:45,1536,17,3132,17
13937,13-03-2023 14:11,1537,1,NULL,12
13938,14-03-2023 02:47,1537,2,NULL,12
13939,15-03-2023 03:51,1537,3,NULL,12
13940,16-03-2023 11:41,1537,4,NULL,12
13941,17-03-2023 15:40,1537,5,3110,12
13942,19-03-2023 03:04,1537,6,3110,12
13943,20-03-2023 00:03,1537,7,3110,12
13963,25-03-2023 21:43,1538,1,NULL,0
13964,27-03-2023 14:08,1538,2,NULL,0
13965,29-03-2023 05:58,1538,3,NULL,0
13966,29-03-2023 10:54,1538,4,NULL,0
13967,29-03-2023 11:40,1538,5,3139,0
13968,31-03-2023 06:35,1538,6,3139,0
13969,01-04-2023 05:59,1538,7,3139,0
13970,02-04-2023 17:23,1538,8,3139,0
13971,03-04-2023 03:46,1538,9,3139,0
13972,04-04-2023 05:11,1538,10,3139,0
13973,05-04-2023 09:35,1538,11,3139,0
13974,05-04-2023 11:48,1538,12,3139,0
13975,06-04-2023 03:41,1538,13,3139,0
13976,07-04-2023 05:24,1538,14,3139,0
13977,08-04-2023 16:01,1538,15,3139,0
13978,08-04-2023 22:02,1538,16,3139,0
13979,10-04-2023 05:03,1538,17,3139,0
13980,11-04-2023 23:44,1538,18,3139,0
13989,28-03-2023 19:34,1539,1,NULL,16
13990,29-03-2023 11:33,1539,2,NULL,16
13991,29-03-2023 23:46,1539,3,NULL,16
13992,31-03-2023 20:53,1539,4,NULL,16
13993,01-04-2023 01:34,1539,5,3127,16
13994,01-04-2023 07:34,1539,6,3127,16
13995,02-04-2023 06:10,1539,7,3127,16
13996,02-04-2023 10:34,1539,8,3127,16
13997,02-04-2023 15:23,1539,9,3127,16
13998,04-04-2023 14:10,1539,10,3127,16
13999,05-04-2023 10:04,1539,11,3127,16
14000,06-04-2023 07:46,1539,12,3127,16
14001,07-04-2023 04:43,1539,13,3127,16
14002,09-04-2023 00:21,1539,14,3127,16
14003,10-04-2023 11:40,1539,15,3127,16
14004,11-04-2023 11:08,1539,16,3127,16
14005,12-04-2023 11:16,1539,17,3127,16
14006,13-04-2023 04:12,1539,18,3127,16
14007,13-04-2023 19:55,1539,19,3127,16
14008,14-04-2023 21:34,1539,20,3127,16
14009,16-04-2023 04:53,1539,21,3127,16
14010,17-04-2023 18:09,1539,22,3127,16
14011,18-04-2023 10:57,1539,23,3127,16
14012,19-04-2023 14:11,1539,24,3127,16
14015,28-03-2023 08:06,1540,1,NULL,20
14016,29-03-2023 11:04,1540,2,NULL,20
14017,30-03-2023 05:05,1540,3,NULL,20
14018,31-03-2023 17:14,1540,4,NULL,20
14019,01-04-2023 02:53,1540,5,3134,20
14020,01-04-2023 04:52,1540,6,3134,20
14021,03-04-2023 00:06,1540,7,3134,20
14022,03-04-2023 02:01,1540,8,3134,20
14023,04-04-2023 08:36,1540,9,3134,20
14024,06-04-2023 00:27,1540,10,3134,20
14025,06-04-2023 12:26,1540,11,3134,20
14026,06-04-2023 15:49,1540,12,3134,20
14027,07-04-2023 22:13,1540,13,3134,20
14028,09-04-2023 05:11,1540,14,3134,20
14029,09-04-2023 15:14,1540,15,3134,20
14030,11-04-2023 04:17,1540,16,3134,20
14031,11-04-2023 08:07,1540,17,3134,20
14032,11-04-2023 09:03,1540,18,3134,20
14033,11-04-2023 14:12,1540,19,3134,20
14034,12-04-2023 01:16,1540,20,3134,20
14041,09-03-2023 12:12,1541,1,NULL,16
14042,09-03-2023 14:37,1541,2,NULL,16
14043,10-03-2023 17:13,1541,3,NULL,16
14044,11-03-2023 22:18,1541,4,NULL,16
14045,13-03-2023 16:39,1541,5,3130,16
14046,15-03-2023 07:17,1541,6,3130,16
14047,16-03-2023 12:50,1541,7,3130,16
14048,18-03-2023 03:14,1541,8,3130,16
14049,19-03-2023 16:14,1541,9,3130,16
14050,21-03-2023 04:07,1541,10,3130,16
14051,22-03-2023 13:00,1541,11,3130,16
14052,23-03-2023 14:42,1541,12,3130,16
14053,25-03-2023 02:40,1541,13,3130,16
14067,13-03-2023 20:24,1542,1,NULL,13
14068,14-03-2023 14:47,1542,2,NULL,13
14069,14-03-2023 22:06,1542,3,NULL,13
14070,16-03-2023 19:10,1542,4,NULL,13
14071,17-03-2023 20:10,1542,5,3111,13
14072,19-03-2023 18:11,1542,6,3111,13
14073,21-03-2023 05:11,1542,7,3111,13
14074,22-03-2023 20:26,1542,8,3111,13
14075,23-03-2023 03:53,1542,9,3111,13
14093,09-03-2023 19:31,1543,1,NULL,11
14094,11-03-2023 03:44,1543,2,NULL,11
14095,12-03-2023 12:39,1543,3,NULL,11
14096,14-03-2023 08:24,1543,4,NULL,11
14119,03-03-2023 05:24,1544,1,NULL,15
14145,27-03-2023 18:19,1545,1,NULL,14
14146,28-03-2023 12:39,1545,2,NULL,14
14147,29-03-2023 15:01,1545,3,NULL,14
14148,31-03-2023 13:45,1545,4,NULL,14
14149,01-04-2023 22:32,1545,5,3117,14
14150,03-04-2023 03:18,1545,6,3117,14
14151,04-04-2023 01:25,1545,7,3117,14
14152,05-04-2023 04:24,1545,8,3117,14
14153,06-04-2023 13:53,1545,9,3117,14
14154,06-04-2023 20:20,1545,10,3117,14
14155,08-04-2023 04:53,1545,11,3117,14
14156,09-04-2023 03:14,1545,12,3117,14
14171,27-03-2023 18:29,1546,1,NULL,14
14172,28-03-2023 10:07,1546,2,NULL,14
14173,29-03-2023 18:45,1546,3,NULL,14
14174,30-03-2023 23:50,1546,4,NULL,14
14175,31-03-2023 00:41,1546,5,3123,14
14176,01-04-2023 22:22,1546,6,3123,14
14177,03-04-2023 08:19,1546,7,3123,14
14197,11-03-2023 11:40,1547,1,NULL,14
14198,12-03-2023 14:39,1547,2,NULL,14
14199,14-03-2023 06:20,1547,3,NULL,14
14200,14-03-2023 11:21,1547,4,NULL,14
14201,14-03-2023 14:13,1547,5,3119,14
14202,14-03-2023 18:24,1547,6,3119,14
14203,14-03-2023 22:23,1547,7,3119,14
14204,16-03-2023 10:52,1547,8,3119,14
14205,16-03-2023 23:36,1547,9,3119,14
14206,18-03-2023 08:53,1547,10,3119,14
14207,19-03-2023 16:23,1547,11,3119,14
14208,21-03-2023 08:53,1547,12,3119,14
14209,22-03-2023 16:22,1547,13,3119,14
14210,23-03-2023 07:02,1547,14,3119,14
14211,24-03-2023 18:44,1547,15,3119,14
14212,26-03-2023 11:44,1547,16,3119,14
14213,26-03-2023 20:02,1547,17,3119,14
14214,27-03-2023 22:18,1547,18,3119,14
14223,16-03-2023 08:36,1548,1,NULL,15
14224,16-03-2023 15:19,1548,2,NULL,15
14225,18-03-2023 13:28,1548,3,NULL,15
14226,19-03-2023 09:18,1548,4,NULL,15
14227,19-03-2023 21:53,1548,5,3124,15
14228,20-03-2023 17:55,1548,6,3124,15
14229,21-03-2023 06:16,1548,7,3124,15
14230,22-03-2023 17:37,1548,8,3124,15
14249,01-04-2023 10:33,1549,1,NULL,17
14250,01-04-2023 21:57,1549,2,NULL,17
14275,03-03-2023 01:09,1550,1,NULL,0
14276,03-03-2023 12:10,1550,2,NULL,0
14277,05-03-2023 09:16,1550,3,NULL,0
14278,06-03-2023 14:01,1550,4,NULL,0
14279,07-03-2023 21:08,1550,5,3140,0
14280,08-03-2023 08:40,1550,6,3140,0
14281,10-03-2023 01:50,1550,7,3140,0
14282,10-03-2023 01:51,1550,8,3140,0
14301,14-03-2023 13:41,1551,1,NULL,20
14302,15-03-2023 03:32,1551,2,NULL,20
14303,15-03-2023 13:10,1551,3,NULL,20
14304,15-03-2023 23:07,1551,4,NULL,20
14305,16-03-2023 18:39,1551,5,3133,20
14306,17-03-2023 14:53,1551,6,3133,20
14307,18-03-2023 13:35,1551,7,3133,20
14308,20-03-2023 06:23,1551,8,3133,20
14309,20-03-2023 21:06,1551,9,3133,20
14310,21-03-2023 23:49,1551,10,3133,20
14311,22-03-2023 04:24,1551,11,3133,20
14312,23-03-2023 07:05,1551,12,3133,20
14313,24-03-2023 23:56,1551,13,3133,20
14314,25-03-2023 20:24,1551,14,3133,20
14315,27-03-2023 17:23,1551,15,3133,20
14316,28-03-2023 11:17,1551,16,3133,20
14317,29-03-2023 18:54,1551,17,3133,20
14318,31-03-2023 09:24,1551,18,3133,20
14319,01-04-2023 06:46,1551,19,3133,20
14320,01-04-2023 21:04,1551,20,3133,20
14321,01-04-2023 23:23,1551,21,3133,20
14322,03-04-2023 08:09,1551,22,3133,20
14327,19-03-2023 03:15,1552,1,NULL,15
14328,19-03-2023 19:31,1552,2,NULL,15
14329,21-03-2023 01:54,1552,3,NULL,15
14330,22-03-2023 15:54,1552,4,NULL,15
14331,22-03-2023 18:54,1552,5,3126,15
14332,23-03-2023 16:59,1552,6,3126,15
14333,24-03-2023 00:54,1552,7,3126,15
14334,24-03-2023 18:45,1552,8,3126,15
14335,24-03-2023 19:20,1552,9,3126,15
14336,26-03-2023 16:14,1552,10,3126,15
14337,27-03-2023 08:56,1552,11,3126,15
14338,27-03-2023 14:13,1552,12,3126,15
14339,28-03-2023 12:46,1552,13,3126,15
14340,29-03-2023 06:09,1552,14,3126,15
14341,31-03-2023 00:50,1552,15,3126,15
14342,01-04-2023 05:42,1552,16,3126,15
14343,02-04-2023 04:22,1552,17,3126,15
14344,02-04-2023 19:14,1552,18,3126,15
14345,04-04-2023 04:47,1552,19,3126,15
14346,04-04-2023 18:29,1552,20,3126,15
14353,01-03-2023 10:52,1553,1,NULL,0
14354,03-03-2023 09:26,1553,2,NULL,0
14355,03-03-2023 21:50,1553,3,NULL,0
14356,04-03-2023 03:07,1553,4,NULL,0
14357,04-03-2023 18:16,1553,5,3137,0
14358,05-03-2023 16:13,1553,6,3137,0
14359,07-03-2023 03:19,1553,7,3137,0
14360,09-03-2023 02:42,1553,8,3137,0
14361,09-03-2023 22:40,1553,9,3137,0
14362,10-03-2023 09:56,1553,10,3137,0
14379,18-03-2023 16:01,1554,1,NULL,12
14380,19-03-2023 09:53,1554,2,NULL,12
14381,20-03-2023 11:46,1554,3,NULL,12
14382,21-03-2023 11:56,1554,4,NULL,12
14383,22-03-2023 16:56,1554,5,3110,12
14405,19-03-2023 09:19,1555,1,NULL,11
14406,20-03-2023 14:20,1555,2,NULL,11
14407,20-03-2023 21:36,1555,3,NULL,11
14408,22-03-2023 20:39,1555,4,NULL,11
14409,23-03-2023 05:58,1555,5,3103,11
14410,25-03-2023 01:04,1555,6,3103,11
14411,26-03-2023 19:43,1555,7,3103,11
14412,27-03-2023 19:59,1555,8,3103,11
14413,28-03-2023 23:00,1555,9,3103,11
14414,30-03-2023 16:03,1555,10,3103,11
14415,31-03-2023 03:18,1555,11,3103,11
14416,02-04-2023 02:27,1555,12,3103,11
14417,03-04-2023 22:56,1555,13,3103,11
14418,04-04-2023 03:13,1555,14,3103,11
14419,04-04-2023 18:30,1555,15,3103,11
14420,05-04-2023 20:32,1555,16,3103,11
14421,06-04-2023 11:55,1555,17,3103,11
14422,08-04-2023 01:39,1555,18,3103,11
14423,09-04-2023 04:49,1555,19,3103,11
14424,10-04-2023 12:24,1555,20,3103,11
14425,12-04-2023 01:19,1555,21,3103,11
14426,13-04-2023 04:00,1555,22,3103,11
14431,06-03-2023 20:08,1556,1,NULL,11
14432,07-03-2023 09:15,1556,2,NULL,11
14433,08-03-2023 18:16,1556,3,NULL,11
14434,09-03-2023 04:40,1556,4,NULL,11
14435,09-03-2023 09:44,1556,5,3102,11
14436,10-03-2023 19:29,1556,6,3102,11
14457,30-03-2023 09:41,1557,1,NULL,17
14458,30-03-2023 20:17,1557,2,NULL,17
14459,31-03-2023 12:53,1557,3,NULL,17
14460,31-03-2023 22:23,1557,4,NULL,17
14461,01-04-2023 05:28,1557,5,3132,17
14462,01-04-2023 06:01,1557,6,3132,17
14463,01-04-2023 08:50,1557,7,3132,17
14464,02-04-2023 03:28,1557,8,3132,17
14465,02-04-2023 12:07,1557,9,3132,17
14466,04-04-2023 00:12,1557,10,3132,17
14467,04-04-2023 03:15,1557,11,3132,17
14468,05-04-2023 21:19,1557,12,3132,17
14469,07-04-2023 15:12,1557,13,3132,17
14470,08-04-2023 05:57,1557,14,3132,17
14471,08-04-2023 14:16,1557,15,3132,17
14472,09-04-2023 22:21,1557,16,3132,17
14473,11-04-2023 04:15,1557,17,3132,17
14474,12-04-2023 04:23,1557,18,3132,17
14475,13-04-2023 00:01,1557,19,3132,17
14476,13-04-2023 20:04,1557,20,3132,17
14477,14-04-2023 22:43,1557,21,3132,17
14478,15-04-2023 21:01,1557,22,3132,17
14479,16-04-2023 09:50,1557,23,3132,17
14480,17-04-2023 22:08,1557,24,3132,17
14481,19-04-2023 10:45,1557,25,3132,17
14483,11-03-2023 05:58,1558,1,NULL,14
14484,13-03-2023 02:21,1558,2,NULL,14
14485,13-03-2023 18:42,1558,3,NULL,14
14486,15-03-2023 06:12,1558,4,NULL,14
14487,16-03-2023 17:10,1558,5,3120,14
14488,17-03-2023 13:24,1558,6,3120,14
14489,17-03-2023 18:58,1558,7,3120,14
14490,18-03-2023 18:14,1558,8,3120,14
14491,19-03-2023 20:43,1558,9,3120,14
14492,20-03-2023 07:42,1558,10,3120,14
14493,21-03-2023 22:27,1558,11,3120,14
14494,22-03-2023 13:37,1558,12,3120,14
14495,23-03-2023 16:03,1558,13,3120,14
14496,23-03-2023 23:11,1558,14,3120,14
14497,25-03-2023 19:05,1558,15,3120,14
14498,26-03-2023 17:55,1558,16,3120,14
14499,27-03-2023 02:24,1558,17,3120,14
14500,27-03-2023 20:54,1558,18,3120,14
14509,20-03-2023 20:56,1559,1,NULL,11
14510,22-03-2023 19:40,1559,2,NULL,11
14511,23-03-2023 09:19,1559,3,NULL,11
14535,17-03-2023 14:44,1560,1,NULL,20
14536,18-03-2023 03:07,1560,2,NULL,20
14537,18-03-2023 12:18,1560,3,NULL,20
14538,19-03-2023 06:17,1560,4,NULL,20
14539,19-03-2023 19:54,1560,5,3134,20
14540,19-03-2023 23:42,1560,6,3134,20
14541,20-03-2023 11:46,1560,7,3134,20
14542,21-03-2023 19:47,1560,8,3134,20
14543,23-03-2023 06:58,1560,9,3134,20
14544,24-03-2023 12:48,1560,10,3134,20
14545,26-03-2023 11:14,1560,11,3134,20
14546,26-03-2023 15:22,1560,12,3134,20
14547,27-03-2023 14:57,1560,13,3134,20
14548,28-03-2023 04:17,1560,14,3134,20
14549,28-03-2023 21:48,1560,15,3134,20
14550,30-03-2023 02:07,1560,16,3134,20
14551,30-03-2023 22:41,1560,17,3134,20
14552,01-04-2023 12:31,1560,18,3134,20
14553,02-04-2023 17:32,1560,19,3134,20
14554,04-04-2023 12:06,1560,20,3134,20
14555,04-04-2023 16:37,1560,21,3134,20
14556,06-04-2023 07:08,1560,22,3134,20
14557,08-04-2023 02:43,1560,23,3134,20
14558,08-04-2023 18:16,1560,24,3134,20
14559,09-04-2023 23:38,1560,25,3134,20
14560,10-04-2023 07:03,1560,26,3134,20
14561,30-03-2023 20:35,1561,1,NULL,15
14562,01-04-2023 00:15,1561,2,NULL,15
14563,01-04-2023 10:43,1561,3,NULL,15
14564,03-04-2023 08:10,1561,4,NULL,15
14565,04-04-2023 13:32,1561,5,3126,15
14566,05-04-2023 12:34,1561,6,3126,15
14567,07-04-2023 00:30,1561,7,3126,15
14568,08-04-2023 16:41,1561,8,3126,15
14569,09-04-2023 12:52,1561,9,3126,15
14570,10-04-2023 16:01,1561,10,3126,15
14571,10-04-2023 17:58,1561,11,3126,15
14572,11-04-2023 19:15,1561,12,3126,15
14573,13-04-2023 16:32,1561,13,3126,15
14574,14-04-2023 09:32,1561,14,3126,15
14575,14-04-2023 19:36,1561,15,3126,15
14576,15-04-2023 16:39,1561,16,3126,15
14577,17-04-2023 12:04,1561,17,3126,15
14578,19-04-2023 09:43,1561,18,3126,15
14579,20-04-2023 19:16,1561,19,3126,15
14580,20-04-2023 21:35,1561,20,3126,15
14581,21-04-2023 22:25,1561,21,3126,15
14582,23-04-2023 07:04,1561,22,3126,15
14583,24-04-2023 07:49,1561,23,3126,15
14584,24-04-2023 20:01,1561,24,3126,15
14585,25-04-2023 12:03,1561,25,3126,15
14587,26-03-2023 11:57,1562,1,NULL,15
14588,27-03-2023 17:20,1562,2,NULL,15
14589,28-03-2023 20:46,1562,3,NULL,15
14590,30-03-2023 02:35,1562,4,NULL,15
14591,31-03-2023 22:26,1562,5,3126,15
14592,02-04-2023 15:59,1562,6,3126,15
14593,04-04-2023 06:55,1562,7,3126,15
14594,04-04-2023 11:14,1562,8,3126,15
14595,04-04-2023 18:25,1562,9,3126,15
14596,05-04-2023 03:02,1562,10,3126,15
14597,05-04-2023 23:15,1562,11,3126,15
14598,06-04-2023 06:44,1562,12,3126,15
14599,07-04-2023 08:17,1562,13,3126,15
14600,07-04-2023 14:16,1562,14,3126,15
14601,08-04-2023 17:30,1562,15,3126,15
14602,09-04-2023 06:03,1562,16,3126,15
14603,09-04-2023 19:35,1562,17,3126,15
14604,11-04-2023 18:27,1562,18,3126,15
14605,12-04-2023 10:00,1562,19,3126,15
14613,03-03-2023 17:43,1563,1,NULL,14
14614,05-03-2023 14:11,1563,2,NULL,14
14615,06-03-2023 04:18,1563,3,NULL,14
14616,06-03-2023 08:28,1563,4,NULL,14
14617,07-03-2023 13:34,1563,5,3122,14
14618,08-03-2023 04:50,1563,6,3122,14
14619,09-03-2023 20:39,1563,7,3122,14
14620,10-03-2023 13:21,1563,8,3122,14
14621,10-03-2023 15:45,1563,9,3122,14
14622,11-03-2023 02:55,1563,10,3122,14
14623,12-03-2023 07:52,1563,11,3122,14
14624,13-03-2023 01:04,1563,12,3122,14
14625,14-03-2023 16:49,1563,13,3122,14
14626,15-03-2023 05:04,1563,14,3122,14
14627,15-03-2023 22:20,1563,15,3122,14
14628,17-03-2023 20:03,1563,16,3122,14
14629,18-03-2023 01:57,1563,17,3122,14
14630,18-03-2023 04:10,1563,18,3122,14
14631,19-03-2023 00:18,1563,19,3122,14
14632,20-03-2023 23:35,1563,20,3122,14
14639,28-03-2023 14:23,1564,1,NULL,20
14640,30-03-2023 12:14,1564,2,NULL,20
14641,30-03-2023 19:55,1564,3,NULL,20
14642,31-03-2023 19:22,1564,4,NULL,20
14643,01-04-2023 02:46,1564,5,3133,20
14644,02-04-2023 07:32,1564,6,3133,20
14645,03-04-2023 01:36,1564,7,3133,20
14646,03-04-2023 13:47,1564,8,3133,20
14647,04-04-2023 23:36,1564,9,3133,20
14648,06-04-2023 22:32,1564,10,3133,20
14665,04-03-2023 03:06,1565,1,NULL,11
14666,04-03-2023 07:32,1565,2,NULL,11
14667,05-03-2023 18:52,1565,3,NULL,11
14668,06-03-2023 15:20,1565,4,NULL,11
14669,07-03-2023 01:30,1565,5,3101,11
14670,07-03-2023 16:16,1565,6,3101,11
14691,25-03-2023 15:48,1566,1,NULL,13
14692,26-03-2023 12:19,1566,2,NULL,13
14693,27-03-2023 12:10,1566,3,NULL,13
14694,28-03-2023 03:07,1566,4,NULL,13
14695,29-03-2023 06:00,1566,5,3115,13
14696,30-03-2023 12:04,1566,6,3115,13
14697,01-04-2023 04:57,1566,7,3115,13
14698,01-04-2023 16:07,1566,8,3115,13
14699,02-04-2023 11:22,1566,9,3115,13
14700,04-04-2023 05:39,1566,10,3115,13
14701,05-04-2023 19:15,1566,11,3115,13
14702,06-04-2023 05:11,1566,12,3115,13
14703,06-04-2023 20:11,1566,13,3115,13
14704,07-04-2023 21:10,1566,14,3115,13
14705,09-04-2023 17:12,1566,15,3115,13
14706,10-04-2023 15:55,1566,16,3115,13
14717,16-03-2023 03:44,1567,1,NULL,0
14718,17-03-2023 15:38,1567,2,NULL,0
14719,17-03-2023 18:01,1567,3,NULL,0
14720,18-03-2023 00:11,1567,4,NULL,0
14721,19-03-2023 07:16,1567,5,3140,0
14722,20-03-2023 13:23,1567,6,3140,0
14723,22-03-2023 05:02,1567,7,3140,0
14724,22-03-2023 15:59,1567,8,3140,0
14725,24-03-2023 02:58,1567,9,3140,0
14726,25-03-2023 23:27,1567,10,3140,0
14727,27-03-2023 18:47,1567,11,3140,0
14728,29-03-2023 15:34,1567,12,3140,0
14729,29-03-2023 16:40,1567,13,3140,0
14730,30-03-2023 15:11,1567,14,3140,0
14731,31-03-2023 01:47,1567,15,3140,0
14732,01-04-2023 14:19,1567,16,3140,0
14733,01-04-2023 20:02,1567,17,3140,0
14734,03-04-2023 00:03,1567,18,3140,0
14743,02-03-2023 07:37,1568,1,NULL,11
14744,02-03-2023 20:10,1568,2,NULL,11
14745,02-03-2023 21:03,1568,3,NULL,11
14746,04-03-2023 16:49,1568,4,NULL,11
14747,06-03-2023 03:57,1568,5,3105,11
14748,06-03-2023 20:05,1568,6,3105,11
14749,07-03-2023 01:31,1568,7,3105,11
14750,07-03-2023 16:43,1568,8,3105,11
14751,08-03-2023 01:09,1568,9,3105,11
14752,08-03-2023 18:13,1568,10,3105,11
14753,09-03-2023 11:40,1568,11,3105,11
14754,11-03-2023 08:01,1568,12,3105,11
14755,11-03-2023 12:09,1568,13,3105,11
14756,12-03-2023 07:26,1568,14,3105,11
14757,14-03-2023 02:11,1568,15,3105,11
14758,14-03-2023 11:41,1568,16,3105,11
14759,14-03-2023 13:26,1568,17,3105,11
14760,15-03-2023 15:51,1568,18,3105,11
14761,17-03-2023 03:28,1568,19,3105,11
14762,18-03-2023 01:42,1568,20,3105,11
14763,19-03-2023 23:56,1568,21,3105,11
14764,21-03-2023 09:25,1568,22,3105,11
14765,22-03-2023 05:35,1568,23,3105,11
14766,23-03-2023 16:34,1568,24,3105,11
14767,25-03-2023 06:50,1568,25,3105,11
14769,14-03-2023 07:44,1569,1,NULL,12
14770,15-03-2023 07:00,1569,2,NULL,12
14771,15-03-2023 09:08,1569,3,NULL,12
14772,15-03-2023 17:34,1569,4,NULL,12
14773,16-03-2023 12:19,1569,5,3109,12
14774,16-03-2023 17:26,1569,6,3109,12
14775,17-03-2023 20:42,1569,7,3109,12
14776,18-03-2023 21:50,1569,8,3109,12
14777,18-03-2023 23:04,1569,9,3109,12
14778,20-03-2023 03:25,1569,10,3109,12
14779,21-03-2023 03:28,1569,11,3109,12
14780,22-03-2023 14:08,1569,12,3109,12
14795,13-03-2023 04:06,1570,1,NULL,15
14796,13-03-2023 13:52,1570,2,NULL,15
14797,15-03-2023 13:30,1570,3,NULL,15
14798,17-03-2023 07:05,1570,4,NULL,15
14799,17-03-2023 16:02,1570,5,3125,15
14800,18-03-2023 23:34,1570,6,3125,15
14801,20-03-2023 03:49,1570,7,3125,15
14802,21-03-2023 05:28,1570,8,3125,15
14803,21-03-2023 18:22,1570,9,3125,15
14804,22-03-2023 17:24,1570,10,3125,15
14805,22-03-2023 20:54,1570,11,3125,15
14806,23-03-2023 18:28,1570,12,3125,15
14807,24-03-2023 03:53,1570,13,3125,15
14808,24-03-2023 20:54,1570,14,3125,15
14809,25-03-2023 10:49,1570,15,3125,15
14810,26-03-2023 17:53,1570,16,3125,15
14811,27-03-2023 09:27,1570,17,3125,15
14812,28-03-2023 16:40,1570,18,3125,15
14813,29-03-2023 19:28,1570,19,3125,15
14814,31-03-2023 17:06,1570,20,3125,15
14815,01-04-2023 21:40,1570,21,3125,15
14821,23-03-2023 23:47,1571,1,NULL,11
14822,25-03-2023 02:28,1571,2,NULL,11
14823,25-03-2023 03:34,1571,3,NULL,11
14824,26-03-2023 20:08,1571,4,NULL,11
14825,27-03-2023 05:28,1571,5,3106,11
14826,27-03-2023 15:57,1571,6,3106,11
14827,28-03-2023 17:58,1571,7,3106,11
14847,29-03-2023 23:57,1572,1,NULL,15
14848,30-03-2023 18:35,1572,2,NULL,15
14873,18-03-2023 01:14,1573,1,NULL,11
14874,18-03-2023 11:09,1573,2,NULL,11
14875,19-03-2023 19:47,1573,3,NULL,11
14876,19-03-2023 19:50,1573,4,NULL,11
14877,21-03-2023 15:40,1573,5,3105,11
14878,23-03-2023 13:17,1573,6,3105,11
14879,25-03-2023 09:08,1573,7,3105,11
14880,26-03-2023 01:57,1573,8,3105,11
14881,26-03-2023 05:24,1573,9,3105,11
14882,27-03-2023 19:43,1573,10,3105,11
14883,27-03-2023 21:32,1573,11,3105,11
14899,11-03-2023 13:25,1574,1,NULL,15
14900,11-03-2023 21:01,1574,2,NULL,15
14901,13-03-2023 02:27,1574,3,NULL,15
14902,15-03-2023 01:28,1574,4,NULL,15
14903,16-03-2023 04:46,1574,5,3125,15
